Source,Target,Type,Id,Label,timeset,Weight,background_map_edge,created_at,updated_at,deleted_at
65247,36068,Directed,276,276,,2,,2017-08-21 14:12:03.724000,2017-08-21 14:12:03.724000,2017-08-21 14:12:00.922000
65247,162320,Directed,278,278,,1,,2017-09-05 02:57:25.092000,2017-09-05 02:57:25.092000,2017-09-11 18:08:38.063000
65247,151415,Directed,279,279,,1,,2017-10-26 23:16:00.353897,2017-10-26 23:16:00.353897,
65247,163826,Directed,280,280,,1,,2017-10-26 23:16:00.353897,2017-10-26 23:16:00.353897,
65247,43696,Directed,281,281,,1,,2017-12-01 21:03:10.212000,2017-12-01 21:03:10.212000,
65247,165783,Directed,282,282,,1,,2017-12-01 21:03:12.781000,2017-12-01 21:03:12.781000,
65247,135696,Directed,283,283,,1,,2017-12-02 23:51:39.050000,2017-12-02 23:51:39.050000,
65247,196253,Directed,284,284,,1,,2018-10-12 02:54:28.118000,2018-10-12 02:54:28.118000,2019-03-19 20:45:53.435000
65247,175377,Directed,285,285,,1,,2018-10-12 02:54:29.836000,2018-10-12 02:54:29.836000,
65247,134462,Directed,286,286,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,178372,Directed,287,287,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,160436,Directed,288,288,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,57740,Directed,289,289,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,188906,Directed,290,290,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,152553,Directed,291,291,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,181597,Directed,292,292,,1,,2019-03-19 19:12:18.339095,2019-03-19 19:12:18.339095,
65247,191925,Directed,293,293,,1,,2018-10-12 02:54:34.182000,2018-10-12 02:54:34.182000,2019-03-19 20:45:39.116000
65247,166530,Directed,294,294,,1,,2017-12-01 21:03:06.255000,2017-12-01 21:03:06.255000,2019-03-19 20:45:55.547000
325041,410822,Directed,295,295,,1,,2021-07-16 22:48:28.308000,2021-07-16 22:48:28.308000,
325041,325028,Directed,296,296,,1,,2021-07-11 20:46:14.700000,2021-07-11 20:46:14.700000,
325041,210902,Directed,297,297,,1,,2020-11-19 14:19:44.036000,2020-11-19 14:19:44.036000,
362475,672833,Directed,298,298,,1,,2022-02-19 12:47:16.770000,2022-02-19 12:47:16.770000,
362475,44781,Directed,299,299,,1,,2022-01-22 10:37:29.659000,2022-01-22 10:37:29.659000,
362475,430460,Directed,300,300,,1,,2021-07-20 23:51:31.648000,2021-07-20 23:51:31.648000,
362475,380555,Directed,301,301,,1,,2021-07-11 23:03:25.775000,2021-07-11 23:03:25.775000,
362475,172343,Directed,302,302,,1,,2021-07-11 18:21:32.971000,2021-07-11 18:21:32.971000,
362475,164944,Directed,303,303,,1,,2021-07-11 18:21:24.331000,2021-07-11 18:21:24.331000,
362475,217157,Directed,304,304,,1,,2021-07-10 21:17:13.716000,2021-07-10 21:17:13.716000,
362475,176859,Directed,305,305,,1,,2021-07-09 14:24:25.425000,2021-07-09 14:24:25.425000,
362475,179127,Directed,306,306,,1,,2021-07-09 14:22:39.120000,2021-07-09 14:22:39.120000,
362475,59027,Directed,307,307,,1,,2021-07-09 14:21:28.527000,2021-07-09 14:21:28.527000,
362475,164822,Directed,308,308,,1,,2021-07-09 14:21:18.152000,2021-07-09 14:21:18.152000,
362475,358786,Directed,309,309,,1,,2021-07-09 01:22:35.836000,2021-07-09 01:22:35.836000,
362475,426317,Directed,310,310,,1,,2021-07-08 19:33:40.147000,2021-07-08 19:33:40.147000,
362475,179009,Directed,311,311,,1,,2021-07-08 01:31:18.682000,2021-07-08 01:31:18.682000,
362475,234885,Directed,312,312,,1,,2021-07-08 01:31:04.089000,2021-07-08 01:31:04.089000,
362475,217870,Directed,313,313,,1,,2021-07-08 01:31:00.538000,2021-07-08 01:31:00.538000,
362475,164196,Directed,314,314,,1,,2021-07-08 01:30:51.143000,2021-07-08 01:30:51.143000,
362475,235451,Directed,315,315,,1,,2021-07-08 01:30:37.115000,2021-07-08 01:30:37.115000,
362475,254441,Directed,316,316,,1,,2021-07-08 01:30:27.773000,2021-07-08 01:30:27.773000,
362475,354541,Directed,317,317,,1,,2021-07-08 01:30:18.636000,2021-07-08 01:30:18.636000,
362475,261933,Directed,318,318,,1,,2021-07-08 01:30:15.091000,2021-07-08 01:30:15.091000,
362475,273001,Directed,319,319,,1,,2021-07-08 01:30:14.443000,2021-07-08 01:30:14.443000,
362475,234356,Directed,320,320,,1,,2021-07-08 01:30:03.462000,2021-07-08 01:30:03.462000,
362475,160740,Directed,321,321,,1,,2021-07-08 01:29:57.830000,2021-07-08 01:29:57.830000,
362475,174399,Directed,322,322,,1,,2021-07-08 01:29:55.290000,2021-07-08 01:29:55.290000,
362475,332916,Directed,323,323,,1,,2021-07-08 01:29:35.716000,2021-07-08 01:29:35.716000,
362475,194324,Directed,324,324,,1,,2021-07-08 01:27:32.431000,2021-07-08 01:27:32.431000,
362475,342065,Directed,325,325,,1,,2021-07-08 01:26:51.013000,2021-07-08 01:26:51.013000,
362475,43341,Directed,326,326,,1,,2021-06-29 13:40:07.927000,2021-06-29 13:40:07.927000,
362475,43346,Directed,327,327,,1,,2021-06-29 13:39:57.180000,2021-06-29 13:39:57.180000,
362475,188652,Directed,328,328,,1,,2021-06-29 13:39:53.449000,2021-06-29 13:39:53.449000,
362475,161310,Directed,329,329,,1,,2021-06-29 13:29:10.704000,2021-06-29 13:29:10.704000,
362475,285695,Directed,330,330,,1,,2021-06-29 13:28:43.246000,2021-06-29 13:28:43.246000,
362475,403880,Directed,331,331,,1,,2021-06-29 13:27:46.236000,2021-06-29 13:27:46.236000,
362475,76184,Directed,332,332,,1,,2021-06-29 13:27:44.335000,2021-06-29 13:27:44.335000,2021-08-03 20:10:12.554000
274181,145,Directed,333,333,,2,,2021-11-27 21:37:21.819000,2021-11-27 21:37:21.819000,2021-12-26 00:54:57.974000
274181,184151,Directed,335,335,,1,,2020-02-03 16:23:41.277000,2020-02-03 16:23:41.277000,2020-02-03 16:24:16.388000
132977,189389,Directed,336,336,,1,,2020-05-08 03:10:58.318000,2020-05-08 03:10:58.318000,
132977,126664,Directed,337,337,,2,,2019-12-27 00:14:40.099000,2019-12-27 00:14:40.099000,2020-05-08 03:04:24.360000
132977,34645,Directed,338,338,,1,,2016-07-12 17:45:34.917214,2016-07-12 17:45:34.917214,
132977,76670,Directed,339,339,,1,,2016-07-12 17:45:34.917214,2016-07-12 17:45:34.917214,
132977,136837,Directed,340,340,,1,,2016-10-30 18:51:56.448667,2016-10-30 18:51:56.448667,
132977,109708,Directed,341,341,,1,,2017-02-21 14:11:05.625293,2017-02-21 14:11:05.625293,
132977,78536,Directed,342,342,,2,,2019-12-26 21:01:39.579000,2019-12-26 21:01:39.579000,2019-12-26 21:01:37.252000
132977,43341,Directed,344,344,,1,,2019-12-27 00:13:39.485000,2019-12-27 00:13:39.485000,
132977,126369,Directed,345,345,,1,,2019-12-27 00:14:16.809000,2019-12-27 00:14:16.809000,
132977,133971,Directed,346,346,,1,,2019-12-27 00:14:17.851000,2019-12-27 00:14:17.851000,
132977,173284,Directed,347,347,,1,,2019-12-27 00:14:19.648000,2019-12-27 00:14:19.648000,
132977,58981,Directed,348,348,,1,,2019-12-27 00:14:20.599000,2019-12-27 00:14:20.599000,
132977,63872,Directed,349,349,,1,,2019-12-27 00:14:24.943000,2019-12-27 00:14:24.943000,
132977,36549,Directed,350,350,,1,,2019-12-27 00:14:30.834000,2019-12-27 00:14:30.834000,
132977,112463,Directed,351,351,,1,,2019-12-27 00:14:32.624000,2019-12-27 00:14:32.624000,
332916,364193,Directed,353,353,,1,,2021-04-07 11:50:19.764000,2021-04-07 11:50:19.764000,
332916,109759,Directed,354,354,,1,,2021-03-02 16:36:36.168000,2021-03-02 16:36:36.168000,
332916,186485,Directed,355,355,,1,,2020-09-25 20:00:14.777000,2020-09-25 20:00:14.777000,2020-11-13 12:49:58.048000
332916,235369,Directed,356,356,,1,,2020-10-25 16:04:37.589000,2020-10-25 16:04:37.589000,2020-11-13 12:50:04.715000
332916,204577,Directed,357,357,,1,,2020-10-09 12:06:59.190000,2020-10-09 12:06:59.190000,2020-11-13 12:50:01.174000
332916,76184,Directed,358,358,,1,,2020-10-08 10:34:18.749000,2020-10-08 10:34:18.749000,
332916,332594,Directed,359,359,,1,,2020-10-02 15:18:52.715000,2020-10-02 15:18:52.715000,
332916,113450,Directed,360,360,,1,,2020-09-30 18:09:25.293000,2020-09-30 18:09:25.293000,
332916,333185,Directed,361,361,,1,,2020-09-29 20:55:21.731000,2020-09-29 20:55:21.731000,2020-11-13 12:50:07.202000
332916,272155,Directed,362,362,,2,,2020-09-28 16:55:13.010000,2020-09-28 16:55:13.010000,2020-09-29 01:15:48.838000
332916,222931,Directed,364,364,,1,,2020-09-28 16:54:21.508000,2020-09-28 16:54:21.508000,
332916,64156,Directed,365,365,,1,,2020-09-28 11:09:51.988000,2020-09-28 11:09:51.988000,
332916,194422,Directed,366,366,,1,,2020-09-27 22:19:44.584000,2020-09-27 22:19:44.584000,
332916,236585,Directed,367,367,,1,,2020-09-27 00:21:20.720000,2020-09-27 00:21:20.720000,2020-11-13 12:50:05.493000
332916,309900,Directed,368,368,,1,,2020-09-25 20:00:54.503000,2020-09-25 20:00:54.503000,2020-09-25 20:00:55.459000
661647,149101,Directed,369,369,,1,,2022-01-15 15:21:13.317000,2022-01-15 15:21:13.317000,
164944,8224,Directed,370,370,,1,,2017-11-20 21:33:41.112776,2017-11-20 21:33:41.112776,2018-02-14 12:13:41.443000
164944,100366,Directed,371,371,,1,,2017-11-20 21:33:41.112776,2017-11-20 21:33:41.112776,2018-02-14 12:13:35.956000
164944,150053,Directed,372,372,,1,,2017-11-20 21:33:41.112776,2017-11-20 21:33:41.112776,
164944,162501,Directed,373,373,,2,,2018-02-14 12:13:34.103000,2018-02-14 12:13:34.103000,2018-02-14 12:13:39.073000
164944,38748,Directed,375,375,,1,,2017-11-20 21:33:41.112776,2017-11-20 21:33:41.112776,2018-02-14 12:13:42.961000
164944,130981,Directed,376,376,,1,,2018-03-21 21:53:20.637000,2018-03-21 21:53:20.637000,
164944,26151,Directed,377,377,,1,,2018-10-20 18:45:47.524997,2018-10-20 18:45:47.524997,
164944,189506,Directed,378,378,,1,,2018-10-20 18:45:47.524997,2018-10-20 18:45:47.524997,
164944,173284,Directed,379,379,,1,,2018-10-20 18:45:47.524997,2018-10-20 18:45:47.524997,
133051,361424,Directed,380,380,,1,,2022-02-07 17:34:02.053000,2022-02-07 17:34:02.053000,
133051,109718,Directed,381,381,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,65247,Directed,382,382,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,120718,Directed,383,383,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,60007,Directed,384,384,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,59339,Directed,385,385,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,64271,Directed,386,386,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,60067,Directed,387,387,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
133051,65579,Directed,388,388,,1,,2016-07-14 18:55:59.273139,2016-07-14 18:55:59.273139,
127954,100947,Directed,389,389,,1,,2019-02-27 02:47:27.383622,2019-02-27 02:47:27.383622,
127954,190608,Directed,390,390,,1,,2019-02-27 02:47:27.383622,2019-02-27 02:47:27.383622,
127954,60319,Directed,391,391,,1,,2019-02-27 02:47:27.383622,2019-02-27 02:47:27.383622,
127954,63857,Directed,392,392,,1,,2019-02-27 02:47:27.383622,2019-02-27 02:47:27.383622,
415017,410574,Directed,393,393,,1,,2021-06-25 16:00:58.828000,2021-06-25 16:00:58.828000,
415017,415245,Directed,394,394,,1,,2021-06-25 16:00:50.708000,2021-06-25 16:00:50.708000,
312530,332916,Directed,395,395,,1,,2021-02-12 22:45:22.070000,2021-02-12 22:45:22.070000,
312530,236585,Directed,396,396,,1,,2021-02-12 22:45:20.971000,2021-02-12 22:45:20.971000,
312530,342893,Directed,397,397,,1,,2021-02-12 22:45:19.970000,2021-02-12 22:45:19.970000,
125956,150053,Directed,398,398,,1,,2019-01-05 23:45:59.931000,2019-01-05 23:45:59.931000,
125956,8000,Directed,399,399,,1,,2019-09-04 02:27:54.013000,2019-09-04 02:27:54.013000,
247803,272963,Directed,400,400,,1,,2020-01-29 00:25:14.028000,2020-01-29 00:25:14.028000,
247803,248051,Directed,401,401,,1,,2019-09-06 15:27:05.596000,2019-09-06 15:27:05.596000,2019-10-15 03:13:09.829000
405231,285695,Directed,402,402,,2,,2021-05-24 02:19:58.128000,2021-05-24 02:19:58.128000,2021-05-24 02:20:01.634000
240223,601789,Directed,404,404,,1,,2022-01-19 22:53:37.754000,2022-01-19 22:53:37.754000,
240223,345529,Directed,405,405,,1,,2021-01-29 18:07:24.574000,2021-01-29 18:07:24.574000,
186738,247431,Directed,406,406,,1,,2020-06-06 21:18:51.248000,2020-06-06 21:18:51.248000,
186738,148998,Directed,407,407,,1,,2020-05-27 15:56:54.588000,2020-05-27 15:56:54.588000,
186738,165576,Directed,408,408,,1,,2020-05-27 15:19:18.950000,2020-05-27 15:19:18.950000,
186738,157493,Directed,409,409,,1,,2020-05-23 17:23:59.964000,2020-05-23 17:23:59.964000,
186738,314618,Directed,410,410,,1,,2020-05-14 16:44:50.808000,2020-05-14 16:44:50.808000,
186738,180602,Directed,411,411,,2,,2020-05-09 00:35:00.140000,2020-05-09 00:35:00.140000,2020-05-14 16:00:10.822000
186738,181688,Directed,413,413,,1,,2019-09-26 23:23:53.649000,2019-09-26 23:23:53.649000,
186738,126597,Directed,414,414,,1,,2019-09-26 23:24:13.916000,2019-09-26 23:24:13.916000,
186738,176348,Directed,415,415,,1,,2019-09-26 23:40:04.335000,2019-09-26 23:40:04.335000,
186738,113450,Directed,416,416,,1,,2019-02-16 10:38:05.605000,2019-02-16 10:38:05.605000,
186738,162145,Directed,417,417,,1,,2019-02-16 10:38:14.233000,2019-02-16 10:38:14.233000,
186738,226175,Directed,418,418,,1,,2020-02-25 14:57:53.613000,2020-02-25 14:57:53.613000,
186738,119553,Directed,419,419,,1,,2020-02-25 14:57:55.506000,2020-02-25 14:57:55.506000,
186738,44603,Directed,420,420,,1,,2020-02-25 14:57:56.719000,2020-02-25 14:57:56.719000,
186738,118544,Directed,421,421,,1,,2020-02-25 14:58:00.478000,2020-02-25 14:58:00.478000,
186738,130981,Directed,422,422,,1,,2019-03-10 17:27:12.479000,2019-03-10 17:27:12.479000,
186738,44597,Directed,423,423,,1,,2019-03-10 17:27:14.015000,2019-03-10 17:27:14.015000,
186738,186825,Directed,424,424,,1,,2019-04-03 13:07:08.756000,2019-04-03 13:07:08.756000,
186738,216238,Directed,425,425,,1,,2019-06-24 22:06:15.189000,2019-06-24 22:06:15.189000,
186738,220473,Directed,426,426,,1,,2019-06-25 12:20:37.672000,2019-06-25 12:20:37.672000,
186738,212585,Directed,427,427,,1,,2019-06-27 00:36:53.866000,2019-06-27 00:36:53.866000,
186738,234356,Directed,428,428,,1,,2019-06-30 15:32:54.584000,2019-06-30 15:32:54.584000,
186738,243179,Directed,429,429,,1,,2019-08-12 19:21:45.108000,2019-08-12 19:21:45.108000,
343373,43341,Directed,430,430,,1,,2021-04-04 14:58:51.074000,2021-04-04 14:58:51.074000,
343373,236585,Directed,431,431,,1,,2021-04-04 14:58:50.024000,2021-04-04 14:58:50.024000,
436491,145,Directed,432,432,,1,,2022-02-17 00:21:57.937000,2022-02-17 00:21:57.937000,2022-02-17 00:21:59.594000
124570,172544,Directed,433,433,,1,,2020-12-07 17:21:21.064000,2020-12-07 17:21:21.064000,
124570,236585,Directed,434,434,,1,,2020-12-07 17:20:36.560000,2020-12-07 17:20:36.560000,
124570,22085,Directed,435,435,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:36:01.692000
124570,126901,Directed,436,436,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:42.612000
124570,133140,Directed,437,437,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:36:06.108000
124570,59646,Directed,438,438,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:55.881000
124570,76932,Directed,439,439,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:36:00.864000
124570,60460,Directed,440,440,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:49.971000
124570,160773,Directed,441,441,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:47.722000
124570,161268,Directed,442,442,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:51.278000
124570,126789,Directed,443,443,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:43.963000
124570,161962,Directed,444,444,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:59.871000
124570,59672,Directed,445,445,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:58.316000
124570,80162,Directed,446,446,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:41.581000
124570,88554,Directed,447,447,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:46.328000
124570,88726,Directed,448,448,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:40.169000
124570,127261,Directed,449,449,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:36:05.442000
124570,161658,Directed,450,450,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:52.737000
124570,130981,Directed,451,451,,1,,2017-11-10 20:09:45.482000,2017-11-10 20:09:45.482000,2018-09-04 07:36:02.550000
124570,127282,Directed,452,452,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:36.614000
124570,44807,Directed,453,453,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:44.889000
124570,59699,Directed,454,454,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:35:54.321000
124570,149076,Directed,455,455,,1,,2017-11-04 07:05:42.544394,2017-11-04 07:05:42.544394,2018-09-04 07:36:04.826000
124570,32401,Directed,456,456,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,
124570,98078,Directed,457,457,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,
124570,40327,Directed,458,458,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,2019-08-15 08:50:29.876000
124570,184519,Directed,459,459,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,
124570,190333,Directed,460,460,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,
124570,190707,Directed,461,461,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,
124570,135495,Directed,462,462,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,2019-08-15 08:51:04.042000
124570,160406,Directed,463,463,,1,,2019-01-29 01:17:10.318448,2019-01-29 01:17:10.318448,
124570,203192,Directed,464,464,,1,,2019-01-29 01:17:10.318448,2019-01-29 01:17:10.318448,
124570,59765,Directed,465,465,,1,,2019-01-29 01:17:10.318448,2019-01-29 01:17:10.318448,
124570,197276,Directed,466,466,,1,,2019-01-29 01:17:10.318448,2019-01-29 01:17:10.318448,
124570,136702,Directed,467,467,,1,,2019-01-29 01:17:10.318448,2019-01-29 01:17:10.318448,2019-08-15 08:50:20.639000
124570,8000,Directed,468,468,,1,,2018-10-10 03:10:30.557182,2018-10-10 03:10:30.557182,2019-08-15 08:50:28.858000
356059,484503,Directed,469,469,,2,,2021-10-16 19:57:14.036000,2021-10-16 19:57:14.036000,2021-10-21 01:31:15.803000
175106,137730,Directed,471,471,,1,,2018-04-07 16:10:02.574575,2018-04-07 16:10:02.574575,
175106,150053,Directed,472,472,,2,,2019-05-22 18:16:25.909000,2019-05-22 18:16:25.909000,2019-05-22 18:16:25.575000
175106,192522,Directed,473,473,,1,,2018-10-24 07:46:09.273026,2018-10-24 07:46:09.273026,
175106,12683,Directed,475,475,,1,,2019-05-22 18:20:24.524000,2019-05-22 18:20:24.524000,2019-05-22 18:20:51.434000
175106,36068,Directed,476,476,,2,,2019-05-22 18:25:17.808000,2019-05-22 18:25:17.808000,2019-05-22 18:25:19.273000
43594,314395,Directed,478,478,,1,,2020-06-23 03:14:34.907000,2020-06-23 03:14:34.907000,
43594,28322,Directed,479,479,,1,,2015-01-10 01:24:50.766731,2015-01-10 01:24:50.766731,
43594,23364,Directed,480,480,,1,,2015-01-10 01:24:50.766731,2015-01-10 01:24:50.766731,
43594,98608,Directed,481,481,,1,,2015-10-09 04:32:16.573027,2015-10-09 04:32:16.573027,
43594,74662,Directed,482,482,,1,,2015-10-09 04:32:16.573027,2015-10-09 04:32:16.573027,
43594,126223,Directed,483,483,,1,,2016-12-22 01:29:47.325490,2016-12-22 01:29:47.325490,
43594,103244,Directed,484,484,,1,,2016-12-22 01:29:47.325490,2016-12-22 01:29:47.325490,
43594,137557,Directed,485,485,,1,,2016-12-22 01:29:47.325490,2016-12-22 01:29:47.325490,
149201,164826,Directed,486,486,,1,,2018-11-12 23:10:29.739935,2018-11-12 23:10:29.739935,
149201,63799,Directed,487,487,,1,,2018-11-12 23:10:29.739935,2018-11-12 23:10:29.739935,
124928,130981,Directed,488,488,,1,,2018-01-16 13:53:36.581000,2018-01-16 13:53:36.581000,
345301,281184,Directed,489,489,,1,,2021-04-09 15:19:30.020000,2021-04-09 15:19:30.020000,
345301,323985,Directed,490,490,,1,,2021-03-15 17:09:06.520000,2021-03-15 17:09:06.520000,
345301,326217,Directed,491,491,,1,,2021-03-15 17:07:15.241000,2021-03-15 17:07:15.241000,
345301,293423,Directed,492,492,,1,,2021-03-15 17:05:54.050000,2021-03-15 17:05:54.050000,
345301,341260,Directed,493,493,,1,,2021-03-15 17:01:15.110000,2021-03-15 17:01:15.110000,
345301,275105,Directed,494,494,,1,,2021-01-14 13:15:01.842000,2021-01-14 13:15:01.842000,
149839,115070,Directed,495,495,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,85447,Directed,496,496,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,120086,Directed,497,497,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,148812,Directed,498,498,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,130986,Directed,499,499,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,134891,Directed,500,500,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,138556,Directed,501,501,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,33507,Directed,502,502,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,138526,Directed,503,503,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,136283,Directed,504,504,,1,,2017-01-26 17:10:34.373993,2017-01-26 17:10:34.373993,
149839,152119,Directed,505,505,,1,,2017-07-06 20:31:21.082350,2017-07-06 20:31:21.082350,
149839,166890,Directed,506,506,,1,,2018-05-03 23:19:20.941975,2018-05-03 23:19:20.941975,
149839,170104,Directed,507,507,,1,,2018-05-03 23:19:20.941975,2018-05-03 23:19:20.941975,
